0:0	0	2	1	0	1	1	4	84	
0:1	1	2	1	1	2	2	5	54	
0:2	2	2	0	2	0	2	2	40	
0:3	3	2	0	0	1	0	0	89	
1:0	4	2	1	0	1	1	4	89	
1:1	5	2	1	1	2	2	5	101	
1:2	6	2	0	2	0	2	2	59	
1:3	7	2	0	0	1	0	0	44	
2:0	8	2	1	0	1	1	4	121	
2:1	9	2	1	1	2	2	5	94	
2:2	10	2	0	2	0	2	2	58	
2:3	11	2	0	0	1	0	0	60	
3:0	12	2	1	0	1	1	4	88	
3:1	13	2	1	1	2	2	5	158	
3:2	14	2	1	2	0	0	3	52	
3:3	15	2	1	0	1	1	4	106	
4:0	16	2	1	0	1	1	4	83	
4:1	17	2	1	1	2	2	5	70	
4:2	18	2	1	2	0	0	3	138	
4:3	19	2	1	0	1	1	4	105	
5:0	20	2	1	0	1	1	3	228	
5:1	21	2	1	1	2	2	5	59	
5:2	22	2	1	2	0	0	3	86	
5:3	23	2	1	0	1	1	4	78	
6:0	24	2	1	0	1	1	4	125	
6:1	25	2	1	1	2	2	5	57	
6:2	26	2	0	2	0	2	2	63	
6:3	27	2	0	0	1	0	0	38	
7:0	28	2	1	0	1	1	4	49	
7:1	29	2	1	1	2	2	5	126	
7:2	30	2	0	2	0	2	2	55	
7:3	31	2	0	0	1	0	0	64	
8:0	32	2	1	0	1	1	4	87	
8:1	33	2	1	1	2	2	5	89	
8:2	34	2	0	2	0	2	2	71	
8:3	35	2	0	0	1	0	0	59	
9:0	36	2	1	0	1	1	4	97	
9:1	37	2	1	1	2	2	5	91	
9:2	38	2	1	2	0	0	3	43	
9:3	39	2	1	0	1	1	4	37	
10:0	40	2	1	0	1	1	4	96	
10:1	41	2	1	1	2	2	5	65	
10:2	42	2	1	2	0	0	3	74	
10:3	43	2	1	0	1	1	4	49	
11:0	44	2	1	0	1	1	4	120	
11:1	45	2	1	1	2	2	5	69	
11:2	46	2	1	2	0	0	3	121	
11:3	47	2	1	0	1	1	4	133	
12:0	48	2	1	0	1	1	4	89	
12:1	49	2	1	1	2	2	5	48	
12:2	50	2	0	2	0	2	2	44	
12:3	51	2	0	0	1	0	0	36	
13:0	52	2	1	0	1	1	4	77	
13:1	53	2	1	1	2	2	5	78	
13:2	54	2	0	2	0	2	2	58	
13:3	55	2	0	0	1	0	0	35	
14:0	56	2	1	0	1	1	4	99	
14:1	57	2	1	1	2	2	5	97	
14:2	58	2	0	2	0	2	2	82	
14:3	59	2	0	0	1	0	0	48	
15:0	60	2	1	0	1	1	4	81	
15:1	61	2	1	1	2	2	5	31	
15:2	62	2	1	2	0	0	3	139	
15:3	63	2	1	0	1	1	4	93	
16:0	64	2	1	0	1	1	4	66	
16:1	65	2	1	1	2	2	5	134	
16:2	66	2	1	2	0	0	3	85	
16:3	67	2	1	0	1	1	4	251	
17:0	68	2	1	0	1	1	4	50	
17:1	69	2	1	1	2	2	5	79	
17:2	70	2	1	2	0	0	3	119	
17:3	71	2	1	0	1	1	4	55	
18:0	72	2	1	0	1	1	4	97	
18:1	73	2	1	1	2	2	5	165	
18:2	74	2	0	2	0	2	2	82	
18:3	75	2	0	0	1	0	0	45	
19:0	76	2	1	0	1	1	4	255	
19:1	77	2	1	1	2	2	5	61	
19:2	78	2	0	2	0	2	2	50	
19:3	79	2	0	0	1	0	0	51	
20:0	80	2	1	0	1	1	4	74	
20:1	81	2	1	1	2	2	5	144	
20:2	82	2	0	2	0	2	2	56	
20:3	83	2	0	0	1	0	0	51	
21:0	84	2	1	0	1	1	4	69	
21:1	85	2	1	1	2	2	5	80	
21:2	86	2	1	2	0	0	3	174	
21:3	87	2	1	0	1	1	4	76	
22:0	88	2	1	0	1	1	4	85	
22:1	89	2	1	1	2	2	5	65	
