0:0	0	2	1	0	1	1	4	91	
0:1	1	2	1	1	2	2	5	55	
0:2	2	2	0	2	0	2	2	58	
0:3	3	2	0	0	1	0	0	46	
1:0	4	2	1	0	1	1	4	110	
1:1	5	2	1	1	2	2	5	50	
1:2	6	2	0	2	0	2	2	53	
1:3	7	2	0	0	1	0	0	27	
2:0	8	2	1	0	1	1	4	111	
2:1	9	2	1	1	2	2	5	129	
2:2	10	2	0	2	0	2	2	82	
2:3	11	2	0	0	1	0	0	43	
3:0	12	2	1	0	1	1	4	88	
3:1	13	2	1	1	2	2	5	75	
3:2	14	2	1	2	0	0	3	133	
3:3	15	2	1	0	1	1	4	89	
4:0	16	2	1	0	1	1	4	83	
4:1	17	2	1	1	2	2	5	147	
4:2	18	2	1	2	0	0	3	152	
4:3	19	2	1	0	1	1	4	98	
5:0	20	2	1	0	1	1	4	70	
5:1	21	2	1	1	2	2	5	65	
5:2	22	2	1	2	0	0	3	45	
5:3	23	2	1	0	1	1	4	70	
6:0	24	2	1	0	1	1	4	259	
6:1	25	2	1	1	2	2	5	45	
6:2	26	2	0	2	0	2	2	57	
6:3	27	2	0	0	1	0	0	43	
7:0	28	2	1	0	1	1	4	120	
7:1	29	2	1	1	2	2	5	103	
7:2	30	2	0	2	0	2	2	48	
7:3	31	2	0	0	1	0	0	44	
8:0	32	2	1	0	1	1	4	59	
8:1	33	2	1	1	2	2	5	67	
8:2	34	2	0	2	0	2	2	40	
8:3	35	2	0	0	1	0	0	69	
9:0	36	2	1	0	1	1	4	146	
9:1	37	2	1	1	2	2	5	83	
9:2	38	2	1	2	0	0	3	45	
9:3	39	2	1	0	1	1	4	84	
10:0	40	2	1	0	1	1	4	87	
10:1	41	2	1	1	2	2	5	43	
10:2	42	2	1	2	0	0	3	124	
10:3	43	2	1	0	1	1	4	52	
11:0	44	2	1	0	1	1	4	407	
11:1	45	2	1	1	2	2	5	68	
11:2	46	2	1	2	0	0	3	68	
