50:1	201	2	1	1	2	2	5	51	
50:2	202	2	0	2	0	2	2	85	
50:3	203	2	0	0	1	0	0	84	
51:0	204	2	1	0	1	1	4	75	
51:1	205	2	1	1	2	2	5	71	
51:2	206	2	1	2	0	0	3	58	
51:3	207	2	1	0	1	1	4	57	
52:0	208	2	1	0	1	1	4	75	
52:1	209	2	1	1	2	2	5	99	
52:3	211	2	1	0	1	1	4	54	
53:0	212	2	1	0	1	1	4	105	
53:1	213	2	1	1	2	2	5	70	
53:2	214	2	1	2	0	0	3	59	
53:3	215	2	1	0	1	1	4	104	
54:0	216	2	1	0	1	1	4	97	
54:1	217	2	1	1	2	2	5	53	
54:2	218	2	0	2	0	2	2	60	
54:3	219	2	0	0	1	0	0	47	
55:0	220	2	1	0	1	1	4	92	
55:1	221	2	1	1	2	2	5	103	
55:2	222	2	0	2	0	2	2	62	
55:3	223	2	0	0	1	0	0	57	
56:0	224	2	1	0	1	1	4	98	
56:1	225	2	1	1	2	2	5	69	
56:2	226	2	0	2	0	2	2	104	
56:3	227	2	0	0	1	0	0	38	
57:0	228	2	1	0	1	1	4	106	
57:1	229	2	1	1	2	2	5	94	
57:2	230	2	1	2	0	0	3	91	
57:3	231	2	1	0	1	1	4	41	
58:0	232	2	1	0	1	1	4	323	
58:1	233	2	1	1	2	2	5	44	
58:2	234	2	1	2	0	0	3	211	
58:3	235	2	1	0	1	1	4	82	
59:0	236	2	1	0	1	1	4	58	
59:1	237	2	1	1	2	2	5	80	
59:2	238	2	1	2	0	0	3	86	
59:3	239	2	1	0	1	1	4	86	
60:0	240	2	1	0	1	1	4	249	
60:1	241	2	1	1	2	2	5	49	
60:2	242	2	0	2	0	2	2	80	
60:3	243	2	0	0	1	0	0	60	
61:0	244	2	1	0	1	1	4	129	
61:1	245	2	1	1	2	2	5	63	
61:2	246	2	0	2	0	2	2	88	
61:3	247	2	0	0	1	0	0	49	
62:0	248	2	1	0	1	1	4	129	
62:1	249	2	1	1	2	2	5	60	
62:2	250	2	0	2	0	2	2	73	
62:3	251	2	0	0	1	0	0	47	
63:0	252	2	1	0	1	1	4	73	
63:1	253	2	1	1	2	2	5	106	
63:2	254	2	1	2	0	0	3	232	
63:3	255	2	1	0	1	1	4	68	
64:0	256	2	1	0	1	1	4	57	
64:1	257	2	1	1	2	2	5	82	
64:2	258	2	1	2	0	0	3	109	
64:3	259	2	1	0	1	1	4	144	
65:0	260	2	1	0	1	1	4	336	
65:1	261	2	1	1	2	2	5	273	
65:2	262	2	1	2	0	0	3	57	
65:3	263	2	1	0	1	1	4	71	
66:0	264	2	1	0	1	1	4	66	
