41:2	2	2	0	2	0	2	2	34	
41:3	3	2	0	0	1	0	0	46	
42:0	0	2	1	0	1	1	4	286	
42:1	1	2	1	1	2	2	5	61	
42:2	2	2	0	2	0	2	2	74	
42:3	3	2	0	0	1	0	0	44	
43:0	0	2	1	0	1	1	4	154	
43:1	1	2	1	1	2	2	5	177	
43:2	2	2	0	2	0	2	2	67	
43:3	3	2	0	0	1	0	0	37	
44:0	0	2	1	0	1	1	4	42	
44:1	1	2	1	1	2	2	5	53	
44:2	2	2	0	2	0	2	2	45	
44:3	3	2	0	0	1	0	0	55	
45:0	0	2	1	0	1	1	4	90	
45:1	1	2	1	1	2	2	5	74	
45:2	2	2	0	2	0	2	2	95	
45:3	3	2	0	0	1	0	0	37	
46:0	0	2	1	0	1	1	4	292	
46:1	1	2	1	1	2	2	5	77	
46:2	2	2	0	2	0	2	2	56	
46:3	3	2	0	0	1	0	0	26	
47:0	0	2	1	0	1	1	4	243	
47:1	1	2	1	1	2	2	5	33	
47:2	2	2	0	2	0	2	2	71	
47:3	3	2	0	0	1	0	0	45	
48:0	0	2	1	0	1	1	4	76	
48:1	1	2	1	1	2	2	5	53	
48:2	2	2	0	2	0	2	2	62	
48:3	3	2	0	0	1	0	0	30	
49:0	0	2	1	0	1	1	4	96	
49:1	1	2	1	1	2	2	5	73	
49:2	2	2	0	2	0	2	2	59	
49:3	3	2	0	0	1	0	0	50	
50:0	0	2	1	0	1	1	4	137	
50:1	1	2	1	1	2	2	5	67	
50:2	2	2	0	2	0	2	2	45	
50:3	3	2	0	0	1	0	0	33	
51:0	0	2	1	0	1	1	4	78	
51:1	1	2	1	1	2	2	5	181	
51:2	2	2	0	2	0	2	2	67	
51:3	3	2	0	0	1	0	0	61	
52:0	0	2	1	0	1	1	4	244	
52:1	1	2	1	1	2	2	5	184	
52:2	2	2	0	2	0	2	2	95	
52:3	3	2	0	0	1	0	0	29	
53:0	0	2	1	0	1	1	4	70	
53:1	1	2	1	1	2	2	5	36	
53:2	2	2	0	2	0	2	2	51	
53:3	3	2	0	0	1	0	0	29	
54:0	0	2	1	0	1	1	4	71	
54:1	1	2	1	1	2	2	5	75	
54:2	2	2	0	2	0	2	2	60	
54:3	3	2	0	0	1	0	0	34	
55:0	0	2	1	0	1	1	4	190	
55:1	1	2	1	1	2	2	5	100	
55:2	2	2	0	2	0	2	2	61	
55:3	3	2	0	0	1	0	0	31	
56:0	0	2	1	0	1	1	4	60	
56:1	1	2	1	1	2	2	5	56	
56:2	2	2	0	2	0	2	2	45	
56:3	3	2	0	0	1	0	0	44	
57:0	0	2	1	0	1	1	4	78	
57:1	1	2	1	1	2	2	5	86	
57:2	2	2	0	2	0	2	2	76	
57:3	3	2	0	0	1	0	0	56	
58:0	0	2	1	0	1	1	4	92	
58:1	1	2	1	1	2	2	5	73	
58:2	2	2	0	2	0	2	2	33	
58:3	3	2	0	0	1	0	0	41	
59:0	0	2	1	0	1	1	4	76	
59:1	1	2	1	1	2	2	5	83	
59:2	2	2	0	2	0	2	2	66	
59:3	3	2	0	0	1	0	0	35	
60:0	0	2	1	0	1	1	4	115	
60:1	1	2	1	1	2	2	5	68	
60:2	2	2	0	2	0	2	2	51	
60:3	3	2	0	0	1	0	0	39	
61:0	0	2	1	0	1	1	4	104	
61:1	1	2	1	1	2	2	5	68	
61:2	2	2	0	2	0	2	2	50	
61:3	3	2	0	0	1	0	0	59	
62:0	0	2	1	0	1	1	4	92	
62:1	1	2	1	1	2	2	5	83	
62:2	2	2	0	2	0	2	2	36	
62:3	3	2	0	0	1	0	0	34	
63:0	0	2	1	0	1	1	4	95	
63:1	1	2	1	1	2	2	5	72	
63:2	2	2	0	2	0	2	2	69	
63:3	3	2	0	0	1	0	0	51	
64:0	0	2	1	0	1	1	4	96	
64:1	1	2	1	1	2	2	5	97	
64:2	2	2	0	2	0	2	2	148	
64:3	3	2	0	0	1	0	0	39	
65:0	0	2	1	0	1	1	4	63	
65:1	1	2	1	1	2	2	5	64	
65:2	2	2	0	2	0	2	2	49	
65:3	3	2	0	0	1	0	0	49	
66:0	0	2	1	0	1	1	4	76	
66:1	1	2	1	1	2	2	5	71	
66:2	2	2	0	2	0	2	2	55	
66:3	3	2	0	0	1	0	0	47	
67:0	0	2	1	0	1	1	4	85	
67:1	1	2	1	1	2	2	5	94	
67:2	2	2	0	2	0	2	2	74	
67:3	3	2	0	0	1	0	0	86	
68:1	1	2	1	1	2	2	5	77	
68:2	2	2	0	2	0	2	2	81	
68:3	3	2	0	0	1	0	0	34	
69:0	0	2	1	0	1	1	4	69	
69:1	1	2	1	1	2	2	5	117	
69:2	2	2	0	2	0	2	2	76	
69:3	3	2	0	0	1	0	0	55	
70:0	0	2	1	0	1	1	4	70	
70:1	1	2	1	1	2	2	5	153	
70:2	2	2	0	2	0	2	2	53	
70:3	3	2	0	0	1	0	0	40	
71:0	0	2	1	0	1	1	4	103	
71:1	1	2	1	1	2	2	5	246	
71:2	2	2	0	2	0	2	2	82	
71:3	3	2	0	0	1	0	0	36	
72:1	1	2	1	1	2	2	5	119	
72:2	2	2	0	2	0	2	2	52	
72:3	3	2	0	0	1	0	0	35	
73:0	0	2	1	0	1	1	4	68	
73:1	1	2	1	1	2	2	5	65	
73:2	2	2	0	2	0	2	2	42	
73:3	3	2	0	0	1	0	0	41	
74:0	0	2	1	0	1	1	4	58	
74:1	1	2	1	1	2	2	5	82	
74:2	2	2	0	2	0	2	2	59	
74:3	3	2	0	0	1	0	0	30	
75:0	0	2	1	0	1	1	4	80	
75:1	1	2	1	1	2	2	5	196	
75:2	2	2	0	2	0	2	2	127	
75:3	3	2	0	0	1	0	0	83	
76:0	0	2	1	0	1	1	4	97	
76:1	1	2	1	1	2	2	5	93	
76:2	2	2	0	2	0	2	2	67	
76:3	3	2	0	0	1	0	0	49	
77:0	0	2	1	0	1	1	4	77	
77:1	1	2	1	1	2	2	5	71	
77:2	2	2	0	2	0	2	2	67	
77:3	3	2	0	0	1	0	0	34	
78:0	0	2	1	0	1	1	4	51	
78:1	1	2	1	1	2	2	5	66	
78:2	2	2	0	2	0	2	2	48	
78:3	3	2	0	0	1	0	0	45	
79:0	0	2	1	0	1	1	4	74	
79:1	1	2	1	1	2	2	5	128	
79:2	2	2	0	2	0	2	2	76	
79:3	3	2	0	0	1	0	0	63	
80:0	0	2	1	0	1	1	4	77	
80:1	1	2	1	1	2	2	5	103	
80:2	2	2	0	2	0	2	2	68	
80:3	3	2	0	0	1	0	0	46	
81:0	0	2	1	0	1	1	4	135	
81:1	1	2	1	1	2	2	5	62	
81:2	2	2	0	2	0	2	2	74	
81:3	3	2	0	0	1	0	0	45	
82:0	0	2	1	0	1	1	4	109	
82:1	1	2	1	1	2	2	5	323	
82:2	2	2	0	2	0	2	2	77	
82:3	3	2	0	0	1	0	0	50	
83:0	0	2	1	0	1	1	4	67	
83:1	1	2	1	1	2	2	5	88	
83:2	2	2	0	2	0	2	2	84	
83:3	3	2	0	0	1	0	0	56	
84:0	0	2	1	0	1	1	4	82	
84:1	1	2	1	1	2	2	5	90	
84:2	2	2	0	2	0	2	2	56	
84:3	3	2	0	0	1	0	0	30	
85:0	0	2	1	0	1	1	4	89	
85:1	1	2	1	1	2	2	5	97	
85:2	2	2	0	2	0	2	2	26	
85:3	3	2	0	0	1	0	0	43	
86:0	0	2	1	0	1	1	4	67	
86:1	1	2	1	1	2	2	5	83	
