107:3	431	2	1	0	1	1	4	70	
108:0	432	2	1	0	1	1	4	87	
108:1	433	2	1	1	2	2	5	48	
108:2	434	2	0	2	0	2	2	72	
108:3	435	2	0	0	1	0	0	68	
109:0	436	2	1	0	1	1	4	92	
109:1	437	2	1	1	2	2	5	74	
109:2	438	2	0	2	0	2	2	45	
109:3	439	2	0	0	1	0	0	41	
110:0	440	2	1	0	1	1	4	100	
110:1	441	2	1	1	2	2	5	40	
110:2	442	2	0	2	0	2	2	49	
110:3	443	2	0	0	1	0	0	36	
111:0	444	2	1	0	1	1	4	99	
111:1	445	2	1	1	2	2	5	41	
111:2	446	2	1	2	0	0	3	145	
111:3	447	2	1	0	1	1	4	123	
112:0	448	2	1	0	1	1	4	128	
112:1	449	2	1	1	2	2	5	64	
112:2	450	2	1	2	0	0	3	68	
112:3	451	2	1	0	1	1	4	80	
113:0	452	2	1	0	1	1	4	135	
113:1	453	2	1	1	2	2	5	47	
113:2	454	2	1	2	0	0	3	149	
113:3	455	2	1	0	1	1	4	92	
114:0	456	2	1	0	1	1	4	71	
114:1	457	2	1	1	2	2	5	143	
114:2	458	2	0	2	0	2	2	96	
114:3	459	2	0	0	1	0	0	50	
115:0	460	2	1	0	1	1	4	94	
115:1	461	2	1	1	2	2	5	79	
115:2	462	2	0	2	0	2	2	56	
115:3	463	2	0	0	1	0	0	29	
116:0	464	2	1	0	1	1	4	57	
116:1	465	2	1	1	2	2	5	71	
116:2	466	2	0	2	0	2	2	84	
116:3	467	2	0	0	1	0	0	34	
117:0	468	2	1	0	1	1	4	99	
117:1	469	2	1	1	2	2	5	72	
117:2	470	2	1	2	0	0	3	88	
117:3	471	2	1	0	1	1	4	59	
118:0	472	2	1	0	1	1	4	58	
118:1	473	2	1	1	2	2	5	108	
118:2	474	2	1	2	0	0	3	42	
118:3	475	2	1	0	1	1	4	181	
119:0	476	2	1	0	1	1	4	89	
119:1	477	2	1	1	2	2	5	104	
119:2	478	2	1	2	0	0	3	39	
119:3	479	2	1	0	1	1	4	51	
120:0	480	2	1	0	1	1	4	139	
120:1	481	2	1	1	2	2	5	78	
120:2	482	2	0	2	0	2	2	94	
120:3	483	2	0	0	1	0	0	54	
121:0	484	2	1	0	1	1	4	173	
121:1	485	2	1	1	2	2	5	85	
121:2	486	2	0	2	0	2	2	35	
121:3	487	2	0	0	1	0	0	59	
122:0	488	2	1	0	1	1	4	65	
122:1	489	2	1	1	2	2	5	123	
122:2	490	2	0	2	0	2	2	52	
122:3	491	2	0	0	1	0	0	47	
123:0	492	2	1	0	1	1	4	89	
123:1	493	2	1	1	2	2	5	380	
123:2	494	2	1	2	0	0	3	219	
123:3	495	2	1	0	1	1	4	52	
124:0	496	2	1	0	1	1	4	205	
124:1	497	2	1	1	2	2	5	71	
124:2	498	2	1	2	0	0	3	84	
124:3	499	2	1	0	1	1	4	52	
125:0	500	2	1	0	1	1	3	259	
125:1	501	2	1	1	2	2	5	78	
125:2	502	2	1	2	0	0	3	182	
125:3	503	2	1	0	1	1	4	139	
126:0	504	2	1	0	1	1	4	88	
126:1	505	2	1	1	2	2	5	43	
126:2	506	2	0	2	0	2	2	70	
126:3	507	2	0	0	1	0	0	63	
127:0	508	2	1	0	1	1	4	79	
127:1	509	2	1	1	2	2	5	169	
127:2	510	2	0	2	0	2	2	37	
127:3	511	2	0	0	1	0	0	73	
128:0	512	2	1	0	1	1	4	91	
128:1	513	2	1	1	2	2	5	80	
128:2	514	2	0	2	0	2	2	64	
128:3	515	2	0	0	1	0	0	61	
129:0	516	2	1	0	1	1	4	104	
129:1	517	2	1	1	2	2	5	45	
129:2	518	2	1	2	0	0	3	85	
129:3	519	2	1	0	1	1	4	75	
130:0	520	2	1	0	1	1	4	88	
130:1	521	2	1	1	2	2	5	238	
130:2	522	2	1	2	0	0	3	67	
130:3	523	2	1	0	1	1	4	85	
131:0	524	2	1	0	1	1	4	88	
131:1	525	2	1	1	2	2	5	63	
131:2	526	2	1	2	0	0	3	102	
131:3	527	2	1	0	1	1	4	48	
